Year,Week,Deaths,Population,BaselineRate,Expected,Excess,CumulativeExcess
2006,31,838.0,14003751,5.6826415335134464e-05,795.7829705758046,42.2170294241954,10362.661621340187
2006,32,886.0,14003751,5.8493538363922585e-05,819.1289463573193,66.87105364268075,10429.532674982867
2006,33,954.0,14003751,5.6511385467957156e-05,791.3713707582905,162.62862924170952,10592.161304224577
2006,34,982.0,14003751,5.4958754195093555e-05,769.6287090182956,212.37129098170442,10804.532595206281
2006,35,900.0,14003751,5.858066577832256e-05,820.3490569738503,79.65094302614966,10884.183538232432
2006,36,916.0,14003751,5.7026871515970345e-05,798.5901090186412,117.40989098135879,11001.59342921379
2006,37,996.0,14003751,5.861293822858269e-05,820.800992331453,175.19900766854698,11176.792436882337
2006,38,896.0,14003751,5.892589155805512e-05,825.1835128320059,70.81648716799407,11247.608924050332
2006,39,918.0,14003751,6.0129515810662323e-05,842.0387671630783,75.96123283692168,11323.570156887254
2006,40,942.0,14003751,6.179666208417639e-05,865.3850684579471,76.61493154205289,11400.185088429305
2006,41,938.0,14003751,6.21141866598976e-05,869.8316035527278,68.16839644727224,11468.353484876578
2006,42,918.0,14003751,5.7892365318525756e-05,810.7102687216703,107.28973127832967,11575.643216154907
2006,43,972.0,14003751,6.113801157143884e-05,856.1614906815483,115.83850931845166,11691.48172547336
2006,44,916.0,14003751,5.8692510190639125e-05,821.9152982746729,94.08470172532714,11785.566427198686
2006,45,932.0,14003751,6.33731914829564e-05,887.4623936026421,44.53760639735788,11830.104033596044
2006,46,976.0,14003751,6.170314808778597e-05,864.0755217374809,111.92447826251907,11942.028511858563
2006,47,1032.0,14003751,5.8838707674346465e-05,823.962611433337,208.03738856666303,12150.065900425227
2006,48,972.0,14003751,6.145073276374049e-05,860.5407603909637,111.45923960903633,12261.525140034264
2006,49,954.0,14003751,6.332100216364649e-05,886.7315473701666,67.2684526298334,12328.793592664097
2006,50,1022.0,14003751,6.458099021621689e-05,904.3761063213375,117.62389367866251,12446.41748634276
2006,51,1008.0,14003751,6.110013101885997e-05,855.6310208554913,152.36897914450867,12598.786465487268
2006,52,924.0,14003751,5.932282698132856e-05,830.7420976626069,93.25790233739315,12692.044367824661
2007,0,48894.0,13989640,0.0031273346229771888,43750.2855349866,5143.7144650134,5143.7144650134
2007,1,992.0,13989640,5.573116995058337e-05,779.6590043874792,212.34099561252083,5356.05546062592
2007,2,964.0,13989640,6.248295679588379e-05,874.1140717099677,89.88592829003233,5445.941388915953
2007,3,974.0,13989640,6.0648388951308274e-05,848.4491280087802,125.55087199121976,5571.492260907173
2007,4,992.0,13989640,6.303471984937163e-05,881.8330381935633,110.16696180643669,5681.659222713609
2007,5,942.0,13989640,6.291327320498503e-05,880.1340433593867,61.86595664061326,5743.525179354223
2007,6,950.0,13989640,6.309039282329553e-05,882.6118830564881,67.38811694351193,5810.913296297735
2007,7,962.0,13989640,6.257332526826375e-05,875.3782941059133,86.62170589408674,5897.535002191821
2007,8,916.0,13989640,6.355170356345632e-05,889.065454239471,26.934545760528977,5924.46954795235
2007,9,930.0,13989640,6.234309098968312e-05,872.1573994329107,57.842600567089335,5982.31214851944
2007,10,914.0,13989640,6.360417210696744e-05,889.799470274516,24.20052972548399,6006.512678244923
2007,11,950.0,13989640,6.355134421915103e-05,889.060427142004,60.93957285799604,6067.452251102919
2007,12,906.0,13989640,6.243219480709679e-05,873.4039297611536,32.59607023884644,6100.048321341766
2007,13,924.0,13989640,6.0073884716307294e-05,840.4120205826412,83.58797941735884,6183.636300759124
2007,14,936.0,13989640,6.0158159819534264e-05,841.5909989377493,94.4090010622507,6278.045301821376
2007,15,910.0,13989640,5.837657447594465e-05,816.6672613516544,93.33273864834564,6371.378040469721
2007,16,938.0,13989640,5.9152597885471416e-05,827.5235494825064,110.47645051749362,6481.854490987214
2007,17,954.0,13989640,5.720265876467354e-05,800.2446031606275,153.75539683937245,6635.6098878265875
2007,18,924.0,13989640,5.630903884196734e-05,787.7431821451399,136.25681785486006,6771.8667056814475
2007,19,822.0,13989640,5.7060437735909897e-05,798.2549821677945,23.745017832205463,6795.611723513653
2007,20,930.0,13989640,5.4066506031516115e-05,756.3709554387391,173.6290445612609,6969.240768074914
2007,21,952.0,13989640,5.7628853740975957e-05,806.2069174489069,145.7930825510931,7115.033850626007
2007,22,940.0,13989640,5.754412463507201e-05,805.0215877597888,134.97841224021124,7250.0122628662175
2007,23,912.0,13989640,5.7740313690651755e-05,807.7662020192894,104.23379798071062,7354.246060846928
2007,24,882.0,13989640,5.5707419378653895e-05,779.3267424363917,102.67325756360833,7456.919318410537
2007,25,912.0,13989640,5.567924762611161e-05,778.932629760156,133.06737023984397,7589.9866886503805
2007,26,928.0,13989640,5.85191710413552e-05,818.6621359669844,109.33786403301565,7699.324552683396
2007,27,892.0,13989640,5.9012348809496054e-05,825.5615153992784,66.43848460072161,7765.763037284118
2007,28,872.0,13989640,5.7282299629780085e-05,801.3587501927567,70.6412498072433,7836.404287091362
2007,29,850.0,13989640,5.955847340505576e-05,833.2016018863043,16.798398113695725,7853.202685205057
2007,30,954.0,13989640,5.857417562080834e-05,819.4316302318852,134.56836976811485,7987.771054973172
2007,31,858.0,13989640,5.6826415335134464e-05,794.9810930290105,63.01890697098952,8050.789961944161
2007,32,922.0,13989640,5.8493538363922585e-05,818.3035440374659,103.69645596253406,8154.486417906695
2007,33,894.0,13989640,5.6511385467957156e-05,790.5739385979522,103.42606140204782,8257.912479308743
2007,34,968.0,13989640,5.4958754195093555e-05,768.8531860378486,199.14681396215144,8457.059293270895
2007,35,920.0,13989640,5.858066577832256e-05,819.5224251990525,100.47757480094754,8557.536868071842
2007,36,960.0,13989640,5.7026871515970345e-05,797.7854028346794,162.21459716532058,8719.751465237163
2007,37,902.0,13989640,5.861293822858269e-05,819.9739051601096,82.02609483989045,8801.777560077053
2007,38,910.0,13989640,5.892589155805512e-05,824.3520095762302,85.64799042376978,8887.425550500822
2007,39,902.0,13989640,6.0129515810662323e-05,841.190279565474,60.80972043452596,8948.235270935349
2007,40,874.0,13989640,6.179666208417639e-05,864.5130557592773,9.486944240722664,8957.722215176072
2007,41,932.0,13989640,6.21141866598976e-05,868.9551102647699,63.04488973523007,9020.767104911301
2007,42,924.0,13989640,5.7892365318525756e-05,809.8933495546606,114.10665044533937,9134.87375535664
2007,43,932.0,13989640,6.113801157143884e-05,855.2987722002637,76.70122779973633,9211.574983156377
2007,44,940.0,13989640,5.8692510190639125e-05,821.0870882633727,118.91291173662728,9330.487894893005
2007,45,994.0,13989640,6.33731914829564e-05,886.5681344976261,107.43186550237385,9437.919760395378
2007,46,1032.0,13989640,6.170314808778597e-05,863.2048286148141,168.79517138518588,9606.714931780565
2007,47,966.0,13989640,5.8838707674346465e-05,823.1323384293443,142.86766157065574,9749.58259335122
2007,48,1002.0,13989640,6.145073276374049e-05,859.6736291009345,142.32637089906552,9891.908964250286
2007,49,1006.0,13989640,6.332100216364649e-05,885.8380247086354,120.16197529136457,10012.07093954165
2007,50,982.0,13989640,6.458099021621689e-05,903.4648039683965,78.5351960316035,10090.606135573255
2007,51,1068.0,13989640,6.110013101885997e-05,854.7688369066841,213.2311630933159,10303.837298666569
2007,52,1044.0,13989640,5.932282698132856e-05,829.9049932510733,214.09500674892672,10517.932305415496
2007,53,138.0,13989640,2.145729853204276e-05,300.17988183580667,-162.17988183580667,10355.75242357969
2008,0,49604.0,13990573,0.0031273346229771888,43753.203338189836,5850.796661810164,5850.796661810164
2008,1,804.0,13990573,5.573116995058337e-05,779.711001569043,24.288998430957008,5875.08566024112
2008,2,1046.0,13990573,6.248295679588379e-05,874.1723683086583,171.8276316913417,6046.913291932462
2008,3,986.0,13990573,6.0648388951308274e-05,848.5057129556718,137.4942870443282,6184.40757897679
2008,4,1048.0,13990573,6.303471984937163e-05,881.8918495871828,166.10815041281717,6350.515729389608
2008,5,954.0,13990573,6.291327320498503e-05,880.192741443287,73.80725855671301,6424.322987946321
2008,6,950.0,13990573,6.309039282329553e-05,882.6707463929922,67.32925360700779,6491.652241553328
2008,7,952.0,13990573,6.257332526826375e-05,875.4366750183887,76.56332498161134,6568.21556653494
2008,8,988.0,13990573,6.355170356345632e-05,889.1247479788957,98.8752520211043,6667.090818556044
2008,9,924.0,13990573,6.234309098968312e-05,872.215565536804,51.78443446319602,6718.8752530192405
2008,10,996.0,13990573,6.360417210696744e-05,889.8588129670918,106.14118703290819,6825.016440052148
2008,11,998.0,13990573,6.355134421915103e-05,889.1197205461605,108.88027945383953,6933.896719505988
2008,12,956.0,13990573,6.243219480709679e-05,873.4621789989086,82.5378210010914,7016.434540507079
2008,13,916.0,13990573,6.0073884716307294e-05,840.4680695170815,75.53193048291848,7091.966470989998
2008,14,946.0,13990573,6.0158159819534264e-05,841.647126500861,104.35287349913904,7196.319344489137
2008,15,892.0,13990573,5.837657447594465e-05,816.7217266956404,75.27827330435957,7271.597617793496
2008,16,944.0,13990573,5.9152597885471416e-05,827.5787388563335,116.42126114366647,7388.018878937163
2008,17,910.0,13990573,5.720265876467354e-05,800.297973241255,109.70202675874498,7497.720905695908
2008,18,936.0,13990573,5.630903884196734e-05,787.7957184783795,148.2042815216205,7645.925187217528
2008,19,986.0,13990573,5.7060437735909897e-05,798.3082195562022,187.69178044379782,7833.616967661326
2008,20,894.0,13990573,5.4066506031516115e-05,756.4213994888665,137.57860051113346,7971.195568172459
2008,21,928.0,13990573,5.7628853740975957e-05,806.2606851694472,121.73931483055276,8092.934883003012
2008,22,914.0,13990573,5.754412463507201e-05,805.0752764280733,108.92472357192673,8201.859606574939
2008,23,910.0,13990573,5.7740313690651755e-05,807.8200737319628,102.1799262680372,8304.039532842977
2008,24,936.0,13990573,5.5707419378653895e-05,779.378717458672,156.62128254132801,8460.660815384304
2008,25,926.0,13990573,5.567924762611161e-05,778.9845784981912,147.01542150180876,8607.676236886113
2008,26,968.0,13990573,5.85191710413552e-05,818.7167343535659,149.28326564643407,8756.959502532547
2008,27,858.0,13990573,5.9012348809496054e-05,825.6165739207177,32.383426079282344,8789.34292861183
2008,28,856.0,13990573,5.7282299629780085e-05,801.4121945783113,54.5878054216887,8843.930734033518
2008,29,970.0,13990573,5.955847340505576e-05,833.2571699419912,136.74283005800885,8980.673564091527
2008,30,862.0,13990573,5.857417562080834e-05,819.4862799377394,42.51372006226063,9023.187284153788
2008,31,974.0,13990573,5.6826415335134464e-05,795.0341120745181,178.96588792548187,9202.15317207927
2008,32,980.0,13990573,5.8493538363922585e-05,818.3581185087595,161.6418814912405,9363.79505357051
2008,33,944.0,13990573,5.6511385467957156e-05,790.6266637205938,153.3733362794062,9517.168389849916
2008,34,996.0,13990573,5.4958754195093555e-05,768.9044625555126,227.09553744448738,9744.263927294403
2008,35,792.0,13990573,5.858066577832256e-05,819.5770809602236,-27.57708096022361,9716.68684633418
2008,36,842.0,13990573,5.7026871515970345e-05,797.8386089058038,44.16139109419623,9760.848237428376
2008,37,930.0,13990573,5.861293822858269e-05,820.0285910314768,109.97140896852318,9870.8196463969
2008,38,966.0,13990573,5.892589155805512e-05,824.4069874330539,141.59301256694607,10012.412658963845
2008,39,904.0,13990573,6.0129515810662323e-05,841.2463804037254,62.753619596274575,10075.16627856012
2008,40,930.0,13990573,6.179666208417639e-05,864.5707120450019,65.42928795499813,10140.595566515118
2008,41,942.0,13990573,6.21141866598976e-05,869.0130628009235,72.98693719907646,10213.582503714195
2008,42,990.0,13990573,5.7892365318525756e-05,809.9473631315028,180.0526368684972,10393.635140582692
2008,43,938.0,13990573,6.113801157143884e-05,855.3558139650598,82.64418603494016,10476.279326617632
2008,44,950.0,13990573,5.8692510190639125e-05,821.1418483753806,128.85815162461938,10605.137478242252
2008,45,940.0,13990573,6.33731914829564e-05,886.6272616852797,53.37273831472032,10658.510216556971
2008,46,954.0,13990573,6.170314808778597e-05,863.2623976519801,90.73760234801989,10749.24781890499
2008,47,982.0,13990573,5.8838707674346465e-05,823.1872349436045,158.8127650563955,10908.060583961387
2008,48,1082.0,13990573,6.145073276374049e-05,859.7309626346031,222.2690373653969,11130.329621326784
2008,49,924.0,13990573,6.332100216364649e-05,885.8971032036541,38.10289679634593,11168.43251812313
2008,50,996.0,13990573,6.458099021621689e-05,903.5250580322682,92.47494196773175,11260.907460090863
2008,51,1016.0,13990573,6.110013101885997e-05,854.8258433289247,161.17415667107525,11422.081616761938
2008,52,1010.0,13990573,5.932282698132856e-05,829.9603414486469,180.0396585513531,11602.12127531329
2008,53,468.0,13990573,2.145729853204276e-05,300.1999014953371,167.8000985046629,11769.921373817953
2009,0,48948.0,14013972,0.0031273346229771888,43826.37984103288,5121.620158967118,5121.620158967118
2009,1,560.0,14013972,5.573116995058337e-05,781.0150552147168,-221.01505521471677,4900.605103752401
2009,2,1032.0,14013972,6.248295679588379e-05,875.6344070147252,156.36559298527482,5056.970696737676
2009,3,1066.0,14013972,6.0648388951308274e-05,849.9248246087435,216.0751753912565,5273.045872128932
2009,4,968.0,14013972,6.303471984937163e-05,883.3667989969383,84.63320100306169,5357.679073131994
2009,5,1032.0,14013972,6.291327320498503e-05,881.6648491230104,150.3351508769896,5508.0142240089845
2009,6,974.0,14013972,6.309039282329553e-05,884.1469984946646,89.85300150533544,5597.867225514319
2009,7,896.0,14013972,6.257332526826375e-05,876.9008282563407,19.099171743659326,5616.966397257978
2009,8,952.0,14013972,6.355170356345632e-05,890.611794290577,61.388205709423005,5678.354602967402
2009,9,918.0,14013972,6.234309098968312e-05,873.6743315228716,44.325668477128374,5722.68027144453
2009,10,856.0,14013972,6.360417210696744e-05,891.3470869902227,-35.34708699022269,5687.333184454307
2009,11,938.0,14013972,6.355134421915103e-05,890.6067584495444,47.39324155045563,5734.726426004763
2009,12,972.0,14013972,6.243219480709679e-05,874.9230299251999,97.0769700748001,5831.803396079563
2009,13,950.0,14013972,6.0073884716307294e-05,841.8737383455583,108.12626165444169,5939.929657734005
2009,14,970.0,14013972,6.0158159819534264e-05,843.0547672824782,126.94523271752178,6066.874890451527
2009,15,878.0,14013972,5.837657447594465e-05,818.087680161803,59.91231983819705,6126.787210289724
2009,16,966.0,14013972,5.9152597885471416e-05,828.9628504942556,137.03714950574442,6263.824359795468
2009,17,844.0,14013972,5.720265876467354e-05,801.6364582536896,42.363541746310375,6306.187901541778
2009,18,848.0,14013972,5.630903884196734e-05,789.1132936782427,58.88670632175729,6365.074607863536
2009,19,894.0,14013972,5.7060437735909897e-05,799.6433767387847,94.3566232612153,6459.431231124751
2009,20,876.0,14013972,5.4066506031516115e-05,757.686501663498,118.313498336502,6577.744729461253
2009,21,864.0,14013972,5.7628853740975957e-05,807.6091427181323,56.39085728186774,6634.135586743121
2009,22,908.0,14013972,5.754412463507201e-05,806.4217514004093,101.57824859959067,6735.713835342712
2009,23,884.0,14013972,5.7740313690651755e-05,809.1711393320104,74.8288606679896,6810.542696010702
2009,24,886.0,14013972,5.5707419378653895e-05,780.6822153647131,105.3177846352869,6915.860480645988
2009,25,952.0,14013972,5.567924762611161e-05,780.2874172133946,171.71258278660537,7087.573063432594
2009,26,918.0,14013972,5.85191710413552e-05,820.0860244367626,97.91397556323739,7185.4870389958305
2009,27,944.0,14013972,5.9012348809496054e-05,826.997403870511,117.002596129489,7302.48963512532
2009,28,940.0,14013972,5.7282299629780085e-05,802.7525431073485,137.24745689265148,7439.737092017971
2009,29,992.0,14013972,5.955847340505576e-05,834.650778661196,157.349221338804,7597.0863133567755
2009,30,922.0,14013972,5.857417562080834e-05,820.8568570730907,101.14314292690926,7698.229456283684
2009,31,932.0,14013972,5.6826415335134464e-05,796.363793366945,135.63620663305505,7833.86566291674
2009,32,888.0,14013972,5.8493538363922585e-05,819.726808812937,68.27319118706305,7902.138854103802
2009,33,910.0,14013972,5.6511385467957156e-05,791.9489736291584,118.05102637084156,8020.189880474644
2009,34,890.0,14013972,5.4958754195093555e-05,770.1904424449236,119.80955755507637,8139.99943802972
2009,35,966.0,14013972,5.858066577832256e-05,820.9478099587706,145.05219004122944,8285.05162807095
2009,36,908.0,14013972,5.7026871515970345e-05,799.172980672406,108.82701932759403,8393.878647398544
2009,37,880.0,14013972,5.861293822858269e-05,821.4000751730874,58.59992482691257,8452.478572225456
2009,38,944.0,14013972,5.892589155805512e-05,825.7857943696208,118.21420563037918,8570.692777855837
2009,39,936.0,14013972,6.0129515810662323e-05,842.6533509441791,93.34664905582088,8664.039426911657
2009,40,954.0,14013972,6.179666208417639e-05,866.0166921411095,87.9833078588905,8752.022734770548
2009,41,960.0,14013972,6.21141866598976e-05,870.4664726545785,89.53352734542148,8841.556262115968
2009,42,954.0,14013972,5.7892365318525756e-05,811.301986587591,142.69801341240895,8984.254275528378
2009,43,992.0,14013972,6.113801157143884e-05,856.78638229782,135.21361770218004,9119.467893230558
2009,44,940.0,14013972,5.8692510190639125e-05,822.5151944213313,117.48480557866867,9236.952698809226
2009,45,998.0,14013972,6.33731914829564e-05,888.1101309927894,109.88986900721056,9346.842567816437
2009,46,968.0,14013972,6.170314808778597e-05,864.7061896140862,103.29381038591384,9450.13637820235
2009,47,926.0,14013972,5.8838707674346465e-05,824.5640018644765,101.4359981355235,9551.572376337874
2009,48,936.0,14013972,6.145073276374049e-05,861.1688483305419,74.83115166945811,9626.403528007333
2009,49,1026.0,14013972,6.332100216364649e-05,887.3787513332812,138.62124866671877,9765.02477667405
2009,50,914.0,14013972,6.458099021621689e-05,905.0361886223375,8.963811377662523,9773.988588051714
2009,51,1022.0,14013972,6.110013101885997e-05,856.255525294635,165.74447470536495,9939.73306275708
2009,52,960.0,14013972,5.932282698132856e-05,831.348436277183,128.65156372281695,10068.384626479896
2009,53,544.0,14013972,2.145729853204276e-05,300.70198082368836,243.29801917631164,10311.682645656207
2010,0,49082.0,14036661,0.0031273346229771888,43897.33593629361,5184.66406370639,5184.66406370639
2010,1,882.0,14036661,5.573116995058337e-05,782.2795397297256,99.72046027027443,5284.384523976664
2010,2,932.0,14036661,6.248295679588379e-05,877.0520828214669,54.94791717853309,5339.332441155198
2010,3,962.0,14036661,6.0648388951308274e-05,851.3008759056597,110.69912409434028,5450.031565249538
2010,4,986.0,14036661,6.303471984937163e-05,884.7969937556006,101.20300624439938,5551.234571493937
2010,5,980.0,14036661,6.291327320498503e-05,883.0922883787583,96.90771162124167,5648.142283115179
2010,6,934.0,14036661,6.309039282329553e-05,885.5784564174323,48.421543582567665,5696.563826697747
2010,7,968.0,14036661,6.257332526826375e-05,878.3205544333523,89.6794455666477,5786.243272264394
2010,8,968.0,14036661,6.355170356345632e-05,892.0537188927283,75.94628110727172,5862.189553371666
2010,9,946.0,14036661,6.234309098968312e-05,875.0888339143365,70.91116608566347,5933.100719457329
2010,10,966.0,14036661,6.360417210696744e-05,892.7902020511577,73.20979794884227,6006.310517406172
2010,11,914.0,14036661,6.355134421915103e-05,892.0486748985327,21.95132510146732,6028.261842507639
2010,12,912.0,14036661,6.243219480709679e-05,876.339553993178,35.660446006821985,6063.922288514461
2010,13,880.0,14036661,6.0073884716307294e-05,843.2367547158866,36.763245284113395,6100.685533798574
2010,14,856.0,14036661,6.0158159819534264e-05,844.4196957706237,11.580304229376338,6112.265838027951
2010,15,892.0,14036661,5.837657447594465e-05,819.4121862600878,72.58781373991224,6184.853651767863
2010,16,956.0,14036661,5.9152597885471416e-05,830.3049637876791,125.69503621232093,6310.548687980184
2010,17,900.0,14036661,5.720265876467354e-05,802.9343293784012,97.06567062159877,6407.614358601782
2010,18,904.0,14036661,5.630903884196734e-05,790.3908894605281,113.60911053947189,6521.223469141255
2010,19,1072.0,14036661,5.7060437735909897e-05,800.9380210105747,271.06197898942526,6792.28544813068
2010,20,908.0,14036661,5.4066506031516115e-05,758.9132166188471,149.08678338115294,6941.372231511833
2010,21,932.0,14036661,5.7628853740975957e-05,808.9166837806613,123.08331621933871,7064.4555477311715
2010,22,920.0,14036661,5.754412463507201e-05,807.7273700442545,112.27262995574551,7176.728177686917
2010,23,888.0,14036661,5.7740313690651755e-05,810.4812093093376,77.5187906906624,7254.24696837758
2010,24,902.0,14036661,5.5707419378653895e-05,781.9461610029954,120.05383899700462,7374.300807374584
2010,25,938.0,14036661,5.567924762611161e-05,781.5507236627834,156.4492763372166,7530.7500837118005
2010,26,904.0,14036661,5.85191710413552e-05,821.41376590852,82.58623409148004,7613.3363178032805
2010,27,972.0,14036661,5.9012348809496054e-05,828.3363350526497,143.6636649473503,7756.999982750631
2010,28,866.0,14036661,5.7282299629780085e-05,804.0522212036485,61.947778796351486,7818.947761546982
2010,29,856.0,14036661,5.955847340505576e-05,836.0021008642834,19.99789913571658,7838.945660682699
2010,30,872.0,14036661,5.857417562080834e-05,822.1858465437513,49.81415345624873,7888.759814138948
2010,31,880.0,14036661,5.6826415335134464e-05,797.6531279044839,82.34687209551612,7971.106686234464
2010,32,884.0,14036661,5.8493538363922585e-05,821.053968704876,62.946031295124044,8034.052717529588
2010,33,982.0,14036661,5.6511385467957156e-05,793.231160454041,188.76883954595905,8222.821557075547
2010,34,800.0,14036661,5.4958754195093555e-05,771.4374016188561,28.562598381143857,8251.384155456692
2010,35,866.0,14036661,5.858066577832256e-05,822.2769466846149,43.72305331538507,8295.107208772077
2010,36,912.0,14036661,5.7026871515970345e-05,800.4668633602319,111.53313663976814,8406.640345411844
2010,37,944.0,14036661,5.861293822858269e-05,822.7299441285558,121.27005587144424,8527.910401283289
2010,38,956.0,14036661,5.892589155805512e-05,827.1227639231815,128.87723607681846,8656.787637360107
2010,39,974.0,14036661,6.0129515810662323e-05,844.0176295284073,129.98237047159273,8786.7700078317
2010,40,954.0,14036661,6.179666208417639e-05,867.4187966071374,86.58120339286256,8873.351211224563
2010,41,988.0,14036661,6.21141866598976e-05,871.875781435705,116.124218564295,8989.475429788858
2010,42,988.0,14036661,5.7892365318525756e-05,812.615506464303,175.38449353569695,9164.859923324555
2010,43,930.0,14036661,6.113801157143884e-05,858.1735426423644,71.8264573576356,9236.68638068219
2010,44,1046.0,14036661,5.8692510190639125e-05,823.8468687850468,222.1531312149532,9458.839511897142
2010,45,932.0,14036661,6.33731914829564e-05,889.5480053343462,42.45199466565384,9501.291506562797
2010,46,892.0,14036661,6.170314808778597e-05,866.10617234105,25.893827658950045,9527.185334221747
2010,47,932.0,14036661,5.8838707674346465e-05,825.8989933028997,106.10100669710027,9633.286340918847
2010,48,948.0,14036661,6.145073276374049e-05,862.5631040062184,85.4368959937816,9718.723236912629
2010,49,1036.0,14036661,6.332100216364649e-05,888.8154415513723,147.18455844862774,9865.907795361256
2010,50,952.0,14036661,6.458099021621689e-05,906.5014667093533,45.49853329064672,9911.406328651903
2010,51,996.0,14036661,6.110013101885997e-05,857.6418261673219,138.35817383267806,10049.76450248458
2010,52,714.0,14036661,5.932282698132856e-05,832.6944118985624,-118.69441189856241,9931.07009058602
2011,0,47482.0,14060853,0.0031273346229771888,43972.99241549267,3509.0075845073297,3509.0075845073297
2011,1,944.0,14060853,5.573116995058337e-05,783.62778819317,160.37221180683002,3669.3797963141596
2011,2,956.0,14060853,6.248295679588379e-05,878.563670512273,77.436329487727,3746.8161258018868
2011,3,886.0,14060853,6.0648388951308274e-05,852.7680817311698,33.23191826883021,3780.048044070717
2011,4,930.0,14060853,6.303471984937163e-05,886.3219296981966,43.67807030180336,3823.7261143725204
2011,5,870.0,14060853,6.291327320498503e-05,884.6142862841333,-14.6142862841333,3809.111828088387
2011,6,900.0,14060853,6.309039282329553e-05,887.1047392006135,12.895260799386506,3822.0070888877735
2011,7,896.0,14060853,6.257332526826375e-05,879.8343283182422,16.16567168175777,3838.1727605695314
2011,8,908.0,14060853,6.355170356345632e-05,893.5911617053355,14.40883829466452,3852.5815988641957
2011,9,906.0,14060853,6.234309098968312e-05,876.597037971559,29.40296202844104,3881.984560892637
2011,10,894.0,14060853,6.360417210696744e-05,894.3289141827695,-0.3289141827694948,3881.655646709867
2011,11,862.0,14060853,6.355134421915103e-05,893.5861090178823,-31.586109017882336,3850.069537691985
2011,12,926.0,14060853,6.243219480709679e-05,877.8499136499513,48.150086350048696,3898.2196240420335
2011,13,934.0,14060853,6.0073884716307294e-05,844.6900621349436,89.30993786505644,3987.5295619070903
2011,14,848.0,14060853,6.0158159819534264e-05,845.8750419729778,2.124958027022217,3989.6545199341126
2011,15,920.0,14060853,5.837657447594465e-05,820.8244323498097,99.17556765019026,4088.8300875843024
2011,16,838.0,14060853,5.9152597885471416e-05,831.7359834357244,6.264016564275607,4095.0941041485785
2011,17,822.0,14060853,5.720265876467354e-05,804.3181760992362,17.68182390076379,4112.775928049342
2011,18,890.0,14060853,5.630903884196734e-05,791.753117728193,98.24688227180695,4211.022810321149
2011,19,920.0,14060853,5.7060437735909897e-05,802.3184271202819,117.68157287971815,4328.704383200868
2011,20,928.0,14060853,5.4066506031516115e-05,760.2211935327615,167.7788064672385,4496.483189668105
2011,21,866.0,14060853,5.7628853740975957e-05,810.310841010363,55.68915898963701,4552.172348657743
2011,22,848.0,14060853,5.754412463507201e-05,809.1194775074262,38.880522492573846,4591.052871150317
2011,23,946.0,14060853,5.7740313690651755e-05,811.8780629781418,134.12193702185823,4725.174808172174
2011,24,834.0,14060853,5.5707419378653895e-05,783.2938348926037,50.70616510739626,4775.880973279571
2011,25,910.0,14060853,5.567924762611161e-05,782.8977160213543,127.10228397864569,4902.983257258216
2011,26,956.0,14060853,5.85191710413552e-05,822.8294616943524,133.1705383056476,5036.153795563864
2011,27,1026.0,14060853,5.9012348809496054e-05,829.763961795049,196.236038204951,5232.389833768815
2011,28,908.0,14060853,5.7282299629780085e-05,805.4379945962922,102.56200540370776,5334.951839172523
2011,29,922.0,14060853,5.955847340505576e-05,837.4429394528985,84.55706054710151,5419.508899719624
2011,30,868.0,14060853,5.857417562080834e-05,823.6028730003699,44.39712699963013,5463.906026719254
2011,31,850.0,14060853,5.6826415335134464e-05,799.0278725442714,50.97212745572858,5514.878154174983
2011,32,830.0,14060853,5.8493538363922585e-05,822.469044384976,7.530955615024027,5522.409109790007
2011,33,908.0,14060853,5.6511385467957156e-05,794.5982838912818,113.40171610871823,5635.810825898726
2011,34,858.0,14060853,5.4958754195093555e-05,772.7669638003438,85.23303619965623,5721.043862098381
2011,35,904.0,14060853,5.858066577832256e-05,823.6941301511241,80.30586984887589,5801.349731947257
2011,36,902.0,14060853,5.7026871515970345e-05,801.8464574359461,100.15354256405385,5901.503274511311
2011,37,820.0,14060853,5.861293822858269e-05,824.1479083301816,-4.147908330181622,5897.35536618113
2011,38,926.0,14060853,5.892589155805512e-05,828.5482990917541,97.45170090824593,5994.807067089376
2011,39,882.0,14060853,6.0129515810662323e-05,845.4722827748988,36.52771722510124,6031.334784314477
2011,40,838.0,14060853,6.179666208417639e-05,868.9137814562778,-30.913781456277775,6000.421002858199
2011,41,906.0,14060853,6.21141866598976e-05,873.3784478393812,32.62155216061876,6033.042555018818
2011,42,812.0,14060853,5.7892365318525756e-05,814.0160385660888,-2.0160385660888096,6031.026516452729
2011,43,894.0,14060853,6.113801157143884e-05,859.6525934183006,34.347406581699374,6065.373923034429
2011,44,1024.0,14060853,5.8692510190639125e-05,825.2667579915787,198.73324200842126,6264.107165042849
2011,45,944.0,14060853,6.33731914829564e-05,891.0811295827019,52.91887041729808,6317.026035460148
2011,46,988.0,14060853,6.170314808778597e-05,867.5988948995897,120.40110510041029,6437.427140560558
2011,47,966.0,14060853,5.8838707674346465e-05,827.3224193189575,138.6775806810425,6576.104721241601
2011,48,964.0,14060853,6.145073276374049e-05,864.0497201332388,99.9502798667612,6676.0550011083615
2011,49,924.0,14060853,6.332100216364649e-05,890.3473032357152,33.65269676428477,6709.707697872646
2011,50,1018.0,14060853,6.458099021621689e-05,908.0638100246639,109.9361899753361,6819.643887847983
